,Course,Education Level,Institutions,Year,GE (%)
1,BACELOR EKONOMI,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
2,"BACELOR EKSEKUTIF KESELAMATAN, KESIHATAN DAN PERSEKITARAN",Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,100
3,BACELOR EKSEKUTIF OPERASI DAN PENGURUSAN PROJEK,Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,100
4,BACELOR EKSEKUTIF PENGURUSAN OPERASI INDUSTRI,Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,100
5,BACELOR EKSEKUTIF PENGURUSAN PROJEK (PETROLEUM & GAS),Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,100
6,BACELOR EKSEKUTIF PENGURUSAN RANTAIAN BEKALAN,Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,100
7,BACELOR EKSEKUTIF TEKNOLOGI DAN PENGURUSAN MINYAK DAN GAS,Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,100
8,BACELOR EKSEKUTIF TEKNOLOGI MEKANIKAL DAN PEMBUATAN,Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,100
9,BACELOR EKSEKUTIF TEKNOLOGI MEKATRONIK,Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,100
10,BACELOR KAUNSELING,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
11,BACELOR KEJURURAWATAN,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
12,BACELOR KEJURUTERAAN AEROANGKASA DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
13,BACELOR KEJURUTERAAN AWAM DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
14,BACELOR KEJURUTERAAN ELEKTRIK DAN ELEKTRONIK DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
15,BACELOR KEJURUTERAAN PERISIAN,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
16,BACELOR KEJURUTERAAN PERTANIAN DAN BIOSISTEM DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
17,BACELOR KEJURUTERAAN SISTEM KOMPUTER DAN KOMUNIKASI DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
18,BACELOR KOMUNIKASI,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
19,BACELOR MUZIK,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
20,BACELOR MUZIK (PERSEMBAHAN MUZIK),Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
21,BACELOR PENDIDIKAN (PENDIDIKAN JASMANI),Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
22,BACELOR PENDIDIKAN (PENGAJARAN B. INGGERIS SEBAGAI B. KEDUA),Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
23,BACELOR PENDIDIKAN BIMBINGAN DAN KAUNSELING,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
24,BACELOR PENDIDIKAN JASMANI,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
25,BACELOR PENDIDIKAN PENGAJARAN BAHASA INGGERIS SEBAGAI BAHASA KEDUA,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
26,BACELOR PENDIDIKAN SAINS PERTANIAN,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
27,BACELOR PENDIDIKAN SAINS RUMAH TANGGA,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
28,BACELOR PENGAJIAN PENGGUNA,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
29,BACELOR PENGURUSAN ALAM SEKITAR,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
30,BACELOR PENTADBIRAN PERNIAGAAN,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
31,BACELOR PERAKAUNAN,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
32,BACELOR PERTADBIRAN PERNIAGAAN,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
33,BACELOR PERTANIAN (AKUAKULTUR),Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
34,BACELOR REKA BENTUK (REKA BENTUK PERINDUSTRIAN),Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
35,BACELOR SAINS (DIETETIK),Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
36,BACELOR SAINS (KEPUJIAN) BIOTEKNOLOGI,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
37,BACELOR SAINS (PEMBANGUNAN SUMBER MANUSIA),Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
38,BACELOR SAINS (PENGAJIAN MAKANAN),Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
39,BACELOR SAINS (PENGURUSAN PERKHIDMATAN MAKANAN),Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
40,BACELOR SAINS (SAINS BIOPERUBATAN),Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
41,BACELOR SAINS BIOINDUSTRI,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
42,BACELOR SAINS BIOKIMIA DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
43,BACELOR SAINS BIOLOGI DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
44,BACELOR SAINS BIOLOGI DENGAN PENDIDIKAN (KEPUJIAN),Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
45,BACELOR SAINS BIOLOGI SEL DAN MOLEKUL DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
46,BACELOR SAINS BIOPERUBATAN DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
47,BACELOR SAINS BIOTEKNOLOGI DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
48,BACELOR SAINS DALAM SAINS BAHAN DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
49,BACELOR SAINS DALAM SAINS INSTRUMENTASI DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
50,BACELOR SAINS DAN TEKNOLOGI ALAM SEKITAR,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
51,BACELOR SAINS DAN TEKNOLOGI KAYU,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
52,BACELOR SAINS DIETETIK DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
53,BACELOR SAINS FIZIK DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
54,BACELOR SAINS FIZIK DENGAN PENDIDIKAN (KEPUJIAN),Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
55,BACELOR SAINS KIMIA DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
56,BACELOR SAINS KIMIA DENGAN PENDIDIKAN (KEPUJIAN),Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
57,BACELOR SAINS KIMIA PERINDUSTRIAN DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
58,BACELOR SAINS KIMIA PETROLEUM DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
59,BACELOR SAINS KOMPUTER (MULTIMEDIA),Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
60,BACELOR SAINS KOMPUTER (RANGKAIAN KOMPUTER),Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
61,BACELOR SAINS KOMPUTER (SISTEM KOMPUTER),Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
62,BACELOR SAINS MATEMATIK DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
63,BACELOR SAINS MATEMATIK DENGAN PENDIDIKAN (KEPUJIAN),Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
64,BACELOR SAINS MIKROBIOLOGI DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
65,BACELOR SAINS PEMBANGUNAN MANUSIA,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
66,BACELOR SAINS PEMBANGUNAN MANUSIA DENGAN PENGURUSAN,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
67,BACELOR SAINS PEMBANGUNAN MANUSIA DENGAN TEKNOLOGI MAKLUMAT,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
68,BACELOR SAINS PEMBANGUNAN SUMBER MANUSIA,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
69,BACELOR SAINS PENGURUSAN PERLADANGAN,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
70,BACELOR SAINS PERHUTANAN,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
71,BACELOR SAINS PERNIAGAANTANI,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
72,BACELOR SAINS PERTANIAN,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
73,BACELOR SAINS SENI BINA,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
74,BACELOR SAINS STATISTIK DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
75,BACELOR SAINS STATISTIK DENGAN PENDIDIKAN (KEPUJIAN),Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
76,BACELOR SAINS TAMAN DAN REKREASI,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
77,BACELOR SAINS TEKNOLOGI KAYU,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
78,BACELOR SASTERA (BAHASA ASING),Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
79,BACELOR SASTERA (BAHASA DAN LINGUISTIK MELAYU),Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
80,BACELOR SASTERA (BAHASA INGGERIS),Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
81,BACELOR SASTERA (KESUSASTERAAN INGGERIS),Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
82,BACELOR SASTERA BAHASA ARAB,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
83,BACELOR SASTERA BAHASA DAN LINGUISTIK INGGERIS,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
84,BACELOR SASTERA BAHASA DAN LINGUISTIK MELAYU,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
85,BACELOR SASTERA BAHASA INGGERIS,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
86,BACELOR SASTERA KESUSASTERAAN INGGERIS,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
87,BACELOR SASTERA KESUSASTERAAN MELAYU,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
88,BACELOR SASTERA PENGAJIAN BAHASA CINA,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
89,BACELOR SASTERA PENGAJIAN BAHASA JERMAN,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
90,BACELOR SASTERA PENGAJIAN BAHASA PERANCIS,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
91,BACELOR SENIBINA LANDSKAP,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
92,DOKTOR PERGIGIAN,Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,100
93,DOKTOR PERUBATAN VETERINAR,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,100
94,IJAZAH DOKTOR PERGIGIAN,Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,100
95,IJAZAH DOKTOR PERUBATAN,Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
96,IJAZAH SARJANA MUDA BAHASA ARAB DENGAN PENDIDIKAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,100
97,IJAZAH SARJANA MUDA BAHASA CINA DENGAN PENDIDIKAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,100
98,IJAZAH SARJANA MUDA DIETETIK (KEPUJIAN),Ijazah pertama,UNIVERSITI ISLAM ANTARABANGSA MALAYSIA,2022,100
99,IJAZAH SARJANA MUDA DIETETIK DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,100
100,IJAZAH SARJANA MUDA EKONOMI (KEWANGAN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,100
101,IJAZAH SARJANA MUDA EKONOMI DENGAN KEPUJIAN (EKONOMI KEWANGAN),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
102,IJAZAH SARJANA MUDA FISIOTERAPI (KEPUJIAN),Ijazah pertama,UNIVERSITI ISLAM ANTARABANGSA MALAYSIA,2022,100
103,IJAZAH SARJANA MUDA FISIOTERAPI DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,100
104,IJAZAH SARJANA MUDA KEJURUTERAAN (KEPUJIAN) (KEJURUTERAAN ALAM SEKITAR),Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,100
105,IJAZAH SARJANA MUDA KEJURUTERAAN (KEPUJIAN) (KEJURUTERAAN AWAM),Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,100
106,IJAZAH SARJANA MUDA KEJURUTERAAN (KEPUJIAN) (KEJURUTERAAN BAHAN),Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,100
107,IJAZAH SARJANA MUDA KEJURUTERAAN (KEPUJIAN) (KEJURUTERAAN BIOPROSES),Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,100
108,IJAZAH SARJANA MUDA KEJURUTERAAN (KEPUJIAN) (KEJURUTERAAN BIOSISTEM),Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,100
109,IJAZAH SARJANA MUDA KEJURUTERAAN (KEPUJIAN) (KEJURUTERAAN ELEKTRONIK),Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,100
110,IJAZAH SARJANA MUDA KEJURUTERAAN (KEPUJIAN) (KEJURUTERAAN FOTONIK),Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,100
111,IJAZAH SARJANA MUDA KEJURUTERAAN (KEPUJIAN) (KEJURUTERAAN KOMPUTER),Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,100
112,IJAZAH SARJANA MUDA KEJURUTERAAN (KEPUJIAN) (KEJURUTERAAN MEKANIKAL),Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,100
113,IJAZAH SARJANA MUDA KEJURUTERAAN (KEPUJIAN) (KEJURUTERAAN MEKATRONIK),Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,100
114,IJAZAH SARJANA MUDA KEJURUTERAAN (KEPUJIAN) (KEJURUTERAAN METALURGI),Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,100
115,IJAZAH SARJANA MUDA KEJURUTERAAN (KEPUJIAN) (KEJURUTERAAN PEMBUATAN),Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,100
116,IJAZAH SARJANA MUDA KEJURUTERAAN (KEPUJIAN) (KEJURUTERAAN PERHUBUNGAN),Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,100
117,IJAZAH SARJANA MUDA KEJURUTERAAN (KEPUJIAN) (KEJURUTERAAN POLIMER),Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,100
118,IJAZAH SARJANA MUDA KEJURUTERAAN (KEPUJIAN) (KEJURUTERAAN REKABENTUK PRODUK),Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,100
119,IJAZAH SARJANA MUDA KEJURUTERAAN (KEPUJIAN) ELEKTRONIK (KOMPUTER),Ijazah pertama,UNIVERSITI MALAYSIA SARAWAK,2022,100
120,IJAZAH SARJANA MUDA KEJURUTERAAN (KEPUJIAN) ELEKTRONIK (TELEKOMUNIKASI),Ijazah pertama,UNIVERSITI MALAYSIA SARAWAK,2022,100
121,IJAZAH SARJANA MUDA KEJURUTERAAN BAHAN DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,100
122,IJAZAH SARJANA MUDA KEJURUTERAAN DENGAN KEPUJIAN (KEJURUTERAAN AWAM),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
123,IJAZAH SARJANA MUDA KEJURUTERAAN DENGAN KEPUJIAN (KEJURUTERAAN ELEKTRIK DAN ELEKTRONIK),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
124,IJAZAH SARJANA MUDA KEJURUTERAAN DENGAN KEPUJIAN (KEJURUTERAAN MEKANIKAL),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
125,IJAZAH SARJANA MUDA KEJURUTERAAN DENGAN KEPUJIAN (KEJURUTERAAN MINYAK DAN GAS),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
126,IJAZAH SARJANA MUDA KEJURUTERAAN ELEKTRIK DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,100
127,IJAZAH SARJANA MUDA KEJURUTERAAN ELEKTRONIK (KOMPUTER) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
128,IJAZAH SARJANA MUDA KEJURUTERAAN ELEKTRONIK DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI SAINS ISLAM MALAYSIA,2022,100
129,IJAZAH SARJANA MUDA KEJURUTERAAN MEKANIKAL DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,100
130,IJAZAH SARJANA MUDA KEJURUTERAAN MEKANIKAL DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TEKNIKAL MALAYSIA MELAKA,2022,100
131,IJAZAH SARJANA MUDA KEJURUTERAAN MEKATRONIK DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,100
132,IJAZAH SARJANA MUDA KEJURUTERAAN PEMBUATAN DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,100
133,IJAZAH SARJANA MUDA KEJURUTERAAN POLIMER DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,100
134,IJAZAH SARJANA MUDA KERJA SOSIAL DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
135,IJAZAH SARJANA MUDA KESIHATAN PERSEKITARAN DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,100
136,IJAZAH SARJANA MUDA KEUSAHAWANAN (KESEJAHTERAAN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA KELANTAN,2022,100
137,IJAZAH SARJANA MUDA KEWANGAN ANTARABANGSA (EKONOMI KEWANGAN ANTARABANGSA) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
138,IJAZAH SARJANA MUDA KOMUNIKASI (KOMUNIKASI SOSIAL) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,100
139,IJAZAH SARJANA MUDA KOMUNIKASI MEDIA BAHARU DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI SAINS ISLAM MALAYSIA,2022,100
140,IJAZAH SARJANA MUDA OPTOMETRI (KEPUJIAN),Ijazah pertama,UNIVERSITI ISLAM ANTARABANGSA MALAYSIA,2022,100
141,IJAZAH SARJANA MUDA OPTOMETRI DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,100
142,IJAZAH SARJANA MUDA PATOLOGI PERTUTURAN-BAHASA (KEPUJIAN),Ijazah pertama,UNIVERSITI ISLAM ANTARABANGSA MALAYSIA,2022,100
143,IJAZAH SARJANA MUDA PEMAKANAN DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
144,IJAZAH SARJANA MUDA PEMASARAN (PERKHIDMATAN KEWANGAN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI SAINS ISLAM MALAYSIA,2022,100
145,IJAZAH SARJANA MUDA PEMBEDAHAN PERGIGIAN,Ijazah pertama,UNIVERSITI SAINS ISLAM MALAYSIA,2022,100
146,IJAZAH SARJANA MUDA PENDIDIKAN (BAHASA MELAYU) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,100
147,IJAZAH SARJANA MUDA PENDIDIKAN (BAHASA TAMIL) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,100
148,IJAZAH SARJANA MUDA PENDIDIKAN (EKONOMI RUMAH TANGGA) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,100
149,IJAZAH SARJANA MUDA PENDIDIKAN (GEOGRAFI) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,100
150,IJAZAH SARJANA MUDA PENDIDIKAN (KESUSASTERAAN MELAYU) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,100
151,IJAZAH SARJANA MUDA PENDIDIKAN (MULTIMEDIA) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,100
152,IJAZAH SARJANA MUDA PENDIDIKAN (PENDIDIKAN ISLAM) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,100
153,IJAZAH SARJANA MUDA PENDIDIKAN (PENDIDIKAN ISLAM) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI SAINS ISLAM MALAYSIA,2022,100
154,IJAZAH SARJANA MUDA PENDIDIKAN (PENDIDIKAN ISLAM) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI SULTAN ZAINAL ABIDIN,2022,100
155,IJAZAH SARJANA MUDA PENDIDIKAN (PENDIDIKAN KHAS) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,100
156,IJAZAH SARJANA MUDA PENDIDIKAN (PENDIDIKAN MORAL) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,100
157,IJAZAH SARJANA MUDA PENDIDIKAN (PENGAJARAN BAHASA ARAB SEBAGAI BAHASA KEDUA) (KEPUJIAN),Ijazah pertama,UNIVERSITI ISLAM ANTARABANGSA MALAYSIA,2022,100
158,IJAZAH SARJANA MUDA PENDIDIKAN (PENGAJARAN BAHASA INGGERIS SEBAGAI BAHASA KEDUA) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,100
159,IJAZAH SARJANA MUDA PENDIDIKAN (PERAKAUNAN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,100
160,IJAZAH SARJANA MUDA PENDIDIKAN AWAL KANAK-KANAK DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
161,IJAZAH SARJANA MUDA PENDIDIKAN DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
162,IJAZAH SARJANA MUDA PENDIDIKAN DENGAN KEPUJIAN (BIMBINGAN DAN KAUNSELING),Ijazah pertama,UNIVERSITI UTARA MALAYSIA,2022,100
163,IJAZAH SARJANA MUDA PENDIDIKAN DENGAN KEPUJIAN (PENDIDIKAN DENGAN TESL),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
164,IJAZAH SARJANA MUDA PENDIDIKAN DENGAN KEPUJIAN (PENGURUSAN PERNIAGAAN),Ijazah pertama,UNIVERSITI UTARA MALAYSIA,2022,100
165,IJAZAH SARJANA MUDA PENDIDIKAN DENGAN KEPUJIAN (PERAKAUNAN),Ijazah pertama,UNIVERSITI UTARA MALAYSIA,2022,100
166,IJAZAH SARJANA MUDA PENDIDIKAN DENGAN KEPUJIAN (TEKNOLOGI MAKLUMAT),Ijazah pertama,UNIVERSITI UTARA MALAYSIA,2022,100
167,IJAZAH SARJANA MUDA PENGAJIAN ISLAM DENGAN KEPUJIAN (PENGAJIAN AL-QURAN & AL-SUNNAH),Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,100
168,IJAZAH SARJANA MUDA PENGAJIAN ISLAM DENGAN KEPUJIAN (PENGAJIAN ARAB & TAMADUN ISLAM),Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,100
169,IJAZAH SARJANA MUDA PENGAJIAN ISLAM DENGAN KEPUJIAN (PENGAJIAN DAKWAH & KEPIMPINAN),Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,100
170,IJAZAH SARJANA MUDA PENGAJIAN ISLAM DENGAN KEPUJIAN (PENGAJIAN DAKWAH DAN KEPIMPINAN),Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,100
171,IJAZAH SARJANA MUDA PENGAJIAN ISLAM DENGAN KEPUJIAN (USULUDDIN & FALSAFAH),Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,100
172,IJAZAH SARJANA MUDA PENGAJIAN MALAYSIA DENGAN PENDIDIKAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,100
173,IJAZAH SARJANA MUDA PENGIMEJAN DIAGNOSTIK DAN RADIOTERAPI DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,100
174,IJAZAH SARJANA MUDA PENGURUSAN SISTEM PEJABAT (KEPUJIAN),Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,100
175,IJAZAH SARJANA MUDA PENTADBIRAN MUAMALAT DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI SAINS ISLAM MALAYSIA,2022,100
176,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,100
177,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,100
178,IJAZAH SARJANA MUDA PERNIAGAANTANI DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI SULTAN ZAINAL ABIDIN,2022,100
179,IJAZAH SARJANA MUDA PERUBATAN DAN SARJANA MUDA PEMBEDAHAN,Ijazah pertama,UNIVERSITI ISLAM ANTARABANGSA MALAYSIA,2022,100
